2021-07-15 21:13:52 INFO  DoctorDaoImpl:25 - open session
2021-07-15 21:13:52 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-07-15 21:13:52 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-07-15 21:13:52 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.5.3.Final
                - alias suffix - 5_
                - suffixed key columns - {pat_id1_3_5_}

2021-07-15 21:13:54 DEBUG EntityLoader:129 - Static select for entity com.la101.entities.Payment [NONE]: select payment0_.Pay_Receiptnum as pay_rece1_4_0_, payment0_.Bill_Number as bill_num5_4_0_, payment0_.Pat_id as pat_id6_4_0_, payment0_.Pay_Amount as pay_amou2_4_0_, payment0_.Pay_Date as pay_date3_4_0_, payment0_.Pay_Method as pay_meth4_4_0_, bill1_.Bill_Number as bill_num1_1_1_, bill1_.App_Id as app_id5_1_1_, bill1_.Bill_Date as bill_dat2_1_1_, bill1_.Bill_Status as bill_sta3_1_1_, bill1_.Bill_Total as bill_tot4_1_1_, appointmen2_.App_Id as app_id1_0_2_, appointmen2_.App_Date as app_date2_0_2_, appointmen2_.Doc_Number as doc_numb6_0_2_, appointmen2_.App_Duration as app_dura3_0_2_, appointmen2_.Pat_id as pat_id7_0_2_, appointmen2_.App_Reason as app_reas4_0_2_, appointmen2_.App_Time as app_time5_0_2_, doctor3_.Doc_Number as doc_numb1_2_3_, doctor3_.Doc_Firstname as doc_firs2_2_3_, doctor3_.Doc_Lastname as doc_last3_2_3_, patient4_.Pat_id as pat_id1_3_4_, patient4_.Pat_Address as pat_addr2_3_4_, patient4_.Pat_City as pat_city3_3_4_, patient4_.Pat_Fistname as pat_fist4_3_4_, patient4_.Pat_Lastname as pat_last5_3_4_, patient4_.Pat_State as pat_stat6_3_4_, patient5_.Pat_id as pat_id1_3_5_, patient5_.Pat_Address as pat_addr2_3_5_, patient5_.Pat_City as pat_city3_3_5_, patient5_.Pat_Fistname as pat_fist4_3_5_, patient5_.Pat_Lastname as pat_last5_3_5_, patient5_.Pat_State as pat_stat6_3_5_ from Payment payment0_ left outer join Bill bill1_ on payment0_.Bill_Number=bill1_.Bill_Number left outer join Appointment appointmen2_ on bill1_.App_Id=appointmen2_.App_Id left outer join Doctor doctor3_ on appointmen2_.Doc_Number=doctor3_.Doc_Number left outer join Patient patient4_ on appointmen2_.Pat_id=patient4_.Pat_id left outer join Patient patient5_ on payment0_.Pat_id=patient5_.Pat_id where payment0_.Pay_Receiptnum=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4000 - Static SQL for entity: com.la101.entities.Appointment
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4005 -  Version select: select App_Id from Appointment where App_Id =?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4008 -  Snapshot select: select appointmen_.App_Id, appointmen_.App_Date as app_date2_0_, appointmen_.Doc_Number as doc_numb6_0_, appointmen_.App_Duration as app_dura3_0_, appointmen_.Pat_id as pat_id7_0_, appointmen_.App_Reason as app_reas4_0_, appointmen_.App_Time as app_time5_0_ from Appointment appointmen_ where appointmen_.App_Id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Appointment (App_Date, Doc_Number, App_Duration, Pat_id, App_Reason, App_Time, App_Id) values (?, ?, ?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Update 0: update Appointment set App_Date=?, Doc_Number=?, App_Duration=?, Pat_id=?, App_Reason=?, App_Time=? where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Appointment where App_Id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4016 -  Identity insert: insert into Appointment (App_Date, Doc_Number, App_Duration, Pat_id, App_Reason, App_Time) values (?, ?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5d0b0cb9]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : date
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : doctor
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@16ac5d35]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : doctor.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : doctor.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : duration
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3c0e00a8]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6cd15072]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@78cfa264]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : reason
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : time
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3408f695]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.appointment
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.billDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.billStatus
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4dde8976]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4887de2b]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:8> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7980cf2c]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : bill.payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.payAmount
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.payDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.payments.payMethod
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : bill.total
2021-07-15 21:13:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2021-07-15 21:13:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-07-15 21:13:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.la101.entities.Appointment)
    - Returns
       - EntityReturnImpl(entity=com.la101.entities.Appointment, querySpaceUid=<gen:0>, path=com.la101.entities.Appointment)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Doctor, querySpaceUid=<gen:1>, path=com.la101.entities.Appointment.doctor)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:2>, path=com.la101.entities.Appointment.patient)
             - CollectionAttributeFetchImpl(collection=com.la101.entities.Patient.payments, querySpaceUid=<gen:3>, path=com.la101.entities.Appointment.patient.payments)
                - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:4>, path=com.la101.entities.Appointment.patient.payments.<elements>)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Bill, querySpaceUid=<gen:5>, path=com.la101.entities.Appointment.bill)
             - CollectionAttributeFetchImpl(collection=com.la101.entities.Bill.payments, querySpaceUid=<gen:6>, path=com.la101.entities.Appointment.bill.payments)
                - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:7>, path=com.la101.entities.Appointment.bill.payments.<elements>)
                   - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:8>, path=com.la101.entities.Appointment.bill.payments.<elements>.patient)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.la101.entities.Appointment)
          - SQL table alias mapping - appointmen0_
          - alias suffix - 0_
          - suffixed key columns - {app_id1_0_0_}
          - JOIN (JoinDefinedByMetadata(doctor)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.la101.entities.Doctor)
                - SQL table alias mapping - doctor1_
                - alias suffix - 1_
                - suffixed key columns - {doc_numb1_2_1_}
          - JOIN (JoinDefinedByMetadata(patient)) : <gen:0> -> <gen:2>
             - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.la101.entities.Patient)
                - SQL table alias mapping - patient2_
                - alias suffix - 2_
                - suffixed key columns - {pat_id1_3_2_}
          - JOIN (JoinDefinedByMetadata(bill)) : <gen:0> -> <gen:5>
             - EntityQuerySpaceImpl(uid=<gen:5>, entity=com.la101.entities.Bill)
                - SQL table alias mapping - bill3_
                - alias suffix - 3_
                - suffixed key columns - {bill_num1_1_3_}
                - JOIN (JoinDefinedByMetadata(payments)) : <gen:5> -> <gen:6>
                   - CollectionQuerySpaceImpl(uid=<gen:6>, collection=com.la101.entities.Bill.payments)
                      - SQL table alias mapping - payments4_
                      - alias suffix - 4_
                      - suffixed key columns - {bill_num5_4_4_}
                      - entity-element alias suffix - 5_
                      - 5_entity-element suffixed key columns - pay_rece1_4_5_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:6> -> <gen:7>
                         - EntityQuerySpaceImpl(uid=<gen:7>, entity=com.la101.entities.Payment)
                            - SQL table alias mapping - payments4_
                            - alias suffix - 5_
                            - suffixed key columns - {pay_rece1_4_5_}
                            - JOIN (JoinDefinedByMetadata(patient)) : <gen:7> -> <gen:8>
                               - EntityQuerySpaceImpl(uid=<gen:8>, entity=com.la101.entities.Patient)
                                  - SQL table alias mapping - patient5_
                                  - alias suffix - 6_
                                  - suffixed key columns - {pat_id1_3_6_}

2021-07-15 21:13:54 DEBUG EntityLoader:129 - Static select for entity com.la101.entities.Appointment [NONE]: select appointmen0_.App_Id as app_id1_0_0_, appointmen0_.App_Date as app_date2_0_0_, appointmen0_.Doc_Number as doc_numb6_0_0_, appointmen0_.App_Duration as app_dura3_0_0_, appointmen0_.Pat_id as pat_id7_0_0_, appointmen0_.App_Reason as app_reas4_0_0_, appointmen0_.App_Time as app_time5_0_0_, doctor1_.Doc_Number as doc_numb1_2_1_, doctor1_.Doc_Firstname as doc_firs2_2_1_, doctor1_.Doc_Lastname as doc_last3_2_1_, patient2_.Pat_id as pat_id1_3_2_, patient2_.Pat_Address as pat_addr2_3_2_, patient2_.Pat_City as pat_city3_3_2_, patient2_.Pat_Fistname as pat_fist4_3_2_, patient2_.Pat_Lastname as pat_last5_3_2_, patient2_.Pat_State as pat_stat6_3_2_, bill3_.Bill_Number as bill_num1_1_3_, bill3_.App_Id as app_id5_1_3_, bill3_.Bill_Date as bill_dat2_1_3_, bill3_.Bill_Status as bill_sta3_1_3_, bill3_.Bill_Total as bill_tot4_1_3_, payments4_.Bill_Number as bill_num5_4_4_, payments4_.Pay_Receiptnum as pay_rece1_4_4_, payments4_.Pay_Receiptnum as pay_rece1_4_5_, payments4_.Bill_Number as bill_num5_4_5_, payments4_.Pat_id as pat_id6_4_5_, payments4_.Pay_Amount as pay_amou2_4_5_, payments4_.Pay_Date as pay_date3_4_5_, payments4_.Pay_Method as pay_meth4_4_5_, patient5_.Pat_id as pat_id1_3_6_, patient5_.Pat_Address as pat_addr2_3_6_, patient5_.Pat_City as pat_city3_3_6_, patient5_.Pat_Fistname as pat_fist4_3_6_, patient5_.Pat_Lastname as pat_last5_3_6_, patient5_.Pat_State as pat_stat6_3_6_ from Appointment appointmen0_ left outer join Doctor doctor1_ on appointmen0_.Doc_Number=doctor1_.Doc_Number left outer join Patient patient2_ on appointmen0_.Pat_id=patient2_.Pat_id left outer join Bill bill3_ on appointmen0_.App_Id=bill3_.App_Id left outer join Payment payments4_ on bill3_.Bill_Number=payments4_.Bill_Number left outer join Patient patient5_ on payments4_.Pat_id=patient5_.Pat_id where appointmen0_.App_Id=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4000 - Static SQL for entity: com.la101.entities.Bill
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4005 -  Version select: select Bill_Number from Bill where Bill_Number =?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4008 -  Snapshot select: select bill_.Bill_Number, bill_.App_Id as app_id5_1_, bill_.Bill_Date as bill_dat2_1_, bill_.Bill_Status as bill_sta3_1_, bill_.Bill_Total as bill_tot4_1_ from Bill bill_ where bill_.Bill_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Bill (App_Id, Bill_Date, Bill_Status, Bill_Total, Bill_Number) values (?, ?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Update 0: update Bill set App_Id=?, Bill_Date=?, Bill_Status=?, Bill_Total=? where Bill_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Bill where Bill_Number=?
2021-07-15 21:13:54 DEBUG AbstractEntityPersister:4016 -  Identity insert: insert into Bill (App_Id, Bill_Date, Bill_Status, Bill_Total) values (?, ?, ?, ?)
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@759de304]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@294f9d50]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.date
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.doctor
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3ddb774f]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointment.doctor.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.doctor.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.doctor.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.duration
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@70721c12]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointment.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@101ca8da]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@20a967fe]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.reason
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.time
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : appointment.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : appointment.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : billDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : billStatus
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:6> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@405b6d75]
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:7> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@682abca7]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : payments.bill
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient
2021-07-15 21:13:54 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:8> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6dd36ab6]
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.address
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : payments.patient.appointments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.city
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.firstName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.lastName
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : payments.patient.payments
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.patient.state
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.payAmount
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.payDate
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : payments.payMethod
2021-07-15 21:13:54 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : total
2021-07-15 21:13:54 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2021-07-15 21:13:54 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-07-15 21:13:54 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.la101.entities.Bill)
    - Returns
       - EntityReturnImpl(entity=com.la101.entities.Bill, querySpaceUid=<gen:0>, path=com.la101.entities.Bill)
          - EntityAttributeFetchImpl(entity=com.la101.entities.Appointment, querySpaceUid=<gen:1>, path=com.la101.entities.Bill.appointment)
             - EntityAttributeFetchImpl(entity=com.la101.entities.Doctor, querySpaceUid=<gen:2>, path=com.la101.entities.Bill.appointment.doctor)
             - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:3>, path=com.la101.entities.Bill.appointment.patient)
                - CollectionAttributeFetchImpl(collection=com.la101.entities.Patient.payments, querySpaceUid=<gen:4>, path=com.la101.entities.Bill.appointment.patient.payments)
                   - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:5>, path=com.la101.entities.Bill.appointment.patient.payments.<elements>)
          - CollectionAttributeFetchImpl(collection=com.la101.entities.Bill.payments, querySpaceUid=<gen:6>, path=com.la101.entities.Bill.payments)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.la101.entities.Payment, querySpaceUid=<gen:7>, path=com.la101.entities.Bill.payments.<elements>)
                - EntityAttributeFetchImpl(entity=com.la101.entities.Patient, querySpaceUid=<gen:8>, path=com.la101.entities.Bill.payments.<elements>.patient)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.la101.entities.Bill)
          - SQL table alias mapping - bill0_
          - alias suffix - 0_
          - suffixed key columns - {bill_num1_1_0_}
          - JOIN (JoinDefinedByMetadata(appointment)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.la101.entities.Appointment)
                - SQL table alias mapping - appointmen1_
                - alias suffix - 1_
                - suffixed key columns - {app_id1_0_1_}
                - JOIN (JoinDefinedByMetadata(doctor)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.la101.entities.Doctor)
                      - SQL table alias mapping - doctor2_
                      - alias suffix - 2_
                      - suffixed key columns - {doc_numb1_2_2_}
                - JOIN (JoinDefinedByMetadata(patient)) : <gen:1> -> <gen:3>
                   - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.la101.entities.Patient)
                      - SQL table alias mapping - patient3_
                      - alias suffix - 3_
                      - suffixed key columns - {pat_id1_3_3_}
          - JOIN (JoinDefinedByMetadata(payments)) : <gen:0> -> <gen:6>
             - CollectionQuerySpaceImpl(uid=<gen:6>, collection=com.la101.entities.Bill.payments)
                - SQL table alias mapping - payments4_
                - alias suffix - 4_
                - suffixed key columns - {bill_num5_4_4_}
                - entity-element alias suffix - 5_
                - 5_entity-element suffixed key columns - pay_rece1_4_5_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:6> -> <gen:7>
                   - EntityQuerySpaceImpl(uid=<gen:7>, entity=com.la101.entities.Payment)
                      - SQL table alias mapping - payments4_
                      - alias suffix - 5_
                      - suffixed key columns - {pay_rece1_4_5_}
                      - JOIN (JoinDefinedByMetadata(patient)) : <gen:7> -> <gen:8>
                         - EntityQuerySpaceImpl(uid=<gen:8>, entity=com.la101.entities.Patient)
                            - SQL table alias mapping - patient5_
                            - alias suffix - 6_
                            - suffixed key columns - {pat_id1_3_6_}

